Path,Unilateral_RAU14,AU17,AU02,AU25,AU20,Unilateral_RAU12,AU05,Unilateral_LAU14,AU18,AU14,AU26,AU06,Unilateral_LAU12,AU04,Neutral
aafc5e24-00e3-40e7-883d-bd28734ee206/48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
aafc5e24-00e3-40e7-883d-bd28734ee206/49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
aafc5e24-00e3-40e7-883d-bd28734ee206/50,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
aafc5e24-00e3-40e7-883d-bd28734ee206/51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
aafc5e24-00e3-40e7-883d-bd28734ee206/53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
aafc5e24-00e3-40e7-883d-bd28734ee206/55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
aafc5e24-00e3-40e7-883d-bd28734ee206/56,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
aafc5e24-00e3-40e7-883d-bd28734ee206/57,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
aafc5e24-00e3-40e7-883d-bd28734ee206/58,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
aafc5e24-00e3-40e7-883d-bd28734ee206/60,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
aafc5e24-00e3-40e7-883d-bd28734ee206/62,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
aafc5e24-00e3-40e7-883d-bd28734ee206/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b39745b7-8fda-45ca-ba2e-11c403ad832c/7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b39745b7-8fda-45ca-ba2e-11c403ad832c/8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b39745b7-8fda-45ca-ba2e-11c403ad832c/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28a01739-b3d8-4669-9d48-eb3013693e01/4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28a01739-b3d8-4669-9d48-eb3013693e01/30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28a01739-b3d8-4669-9d48-eb3013693e01/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
635e5466-8947-42c7-8a9f-7f67cb068af7/18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
635e5466-8947-42c7-8a9f-7f67cb068af7/19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
635e5466-8947-42c7-8a9f-7f67cb068af7/21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
635e5466-8947-42c7-8a9f-7f67cb068af7/30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
635e5466-8947-42c7-8a9f-7f67cb068af7/31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
635e5466-8947-42c7-8a9f-7f67cb068af7/32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
635e5466-8947-42c7-8a9f-7f67cb068af7/33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635e5466-8947-42c7-8a9f-7f67cb068af7/34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635e5466-8947-42c7-8a9f-7f67cb068af7/51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635e5466-8947-42c7-8a9f-7f67cb068af7/52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
635e5466-8947-42c7-8a9f-7f67cb068af7/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
660b7d84-8db5-4089-b8d0-8f0292dc4cc7/28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
660b7d84-8db5-4089-b8d0-8f0292dc4cc7/29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
660b7d84-8db5-4089-b8d0-8f0292dc4cc7/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a387fcd8-efa4-4be7-93be-b6b3a73a3f2a/16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a387fcd8-efa4-4be7-93be-b6b3a73a3f2a/17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a387fcd8-efa4-4be7-93be-b6b3a73a3f2a/19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a387fcd8-efa4-4be7-93be-b6b3a73a3f2a/21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a387fcd8-efa4-4be7-93be-b6b3a73a3f2a/23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a387fcd8-efa4-4be7-93be-b6b3a73a3f2a/24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a387fcd8-efa4-4be7-93be-b6b3a73a3f2a/25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a387fcd8-efa4-4be7-93be-b6b3a73a3f2a/26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a387fcd8-efa4-4be7-93be-b6b3a73a3f2a/27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a387fcd8-efa4-4be7-93be-b6b3a73a3f2a/28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a387fcd8-efa4-4be7-93be-b6b3a73a3f2a/31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a387fcd8-efa4-4be7-93be-b6b3a73a3f2a/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7716390b-935e-4c1a-b2e3-d6c4052b5e42/6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/49,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7716390b-935e-4c1a-b2e3-d6c4052b5e42/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6aa4ec90-17ca-4a04-b0df-2550b1bd75dd/6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6aa4ec90-17ca-4a04-b0df-2550b1bd75dd/7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6aa4ec90-17ca-4a04-b0df-2550b1bd75dd/25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6aa4ec90-17ca-4a04-b0df-2550b1bd75dd/26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6aa4ec90-17ca-4a04-b0df-2550b1bd75dd/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aec3429f-2013-424b-b683-414d1339ce2a/8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
aec3429f-2013-424b-b683-414d1339ce2a/9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
aec3429f-2013-424b-b683-414d1339ce2a/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18b52856-d5a2-489d-a1e5-07d446e56762/18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18b52856-d5a2-489d-a1e5-07d446e56762/20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18b52856-d5a2-489d-a1e5-07d446e56762/24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18b52856-d5a2-489d-a1e5-07d446e56762/33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18b52856-d5a2-489d-a1e5-07d446e56762/57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18b52856-d5a2-489d-a1e5-07d446e56762/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b48715ca-5b62-43b8-b727-2462ba52b738/5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b48715ca-5b62-43b8-b727-2462ba52b738/6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
b48715ca-5b62-43b8-b727-2462ba52b738/7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
b48715ca-5b62-43b8-b727-2462ba52b738/8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b48715ca-5b62-43b8-b727-2462ba52b738/1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2f88bbb8-51ef-42bf-82c7-e0f341df1d88/29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2f88bbb8-51ef-42bf-82c7-e0f341df1d88/30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2f88bbb8-51ef-42bf-82c7-e0f341df1d88/45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2f88bbb8-51ef-42bf-82c7-e0f341df1d88/47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2f88bbb8-51ef-42bf-82c7-e0f341df1d88/48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2f88bbb8-51ef-42bf-82c7-e0f341df1d88/49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2f88bbb8-51ef-42bf-82c7-e0f341df1d88/52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2f88bbb8-51ef-42bf-82c7-e0f341df1d88/56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2f88bbb8-51ef-42bf-82c7-e0f341df1d88/57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2f88bbb8-51ef-42bf-82c7-e0f341df1d88/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49f32331-9da3-4fd7-8be4-f0ac7b998344/10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49f32331-9da3-4fd7-8be4-f0ac7b998344/11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49f32331-9da3-4fd7-8be4-f0ac7b998344/12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49f32331-9da3-4fd7-8be4-f0ac7b998344/18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49f32331-9da3-4fd7-8be4-f0ac7b998344/19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49f32331-9da3-4fd7-8be4-f0ac7b998344/20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49f32331-9da3-4fd7-8be4-f0ac7b998344/21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49f32331-9da3-4fd7-8be4-f0ac7b998344/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
edcd94b0-0892-42c1-97eb-50037c755b2a/1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
edcd94b0-0892-42c1-97eb-50037c755b2a/2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edcd94b0-0892-42c1-97eb-50037c755b2a/3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
edcd94b0-0892-42c1-97eb-50037c755b2a/20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
edcd94b0-0892-42c1-97eb-50037c755b2a/21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
edcd94b0-0892-42c1-97eb-50037c755b2a/22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
edcd94b0-0892-42c1-97eb-50037c755b2a/29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
edcd94b0-0892-42c1-97eb-50037c755b2a/36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
edcd94b0-0892-42c1-97eb-50037c755b2a/41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
edcd94b0-0892-42c1-97eb-50037c755b2a/42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
edcd94b0-0892-42c1-97eb-50037c755b2a/43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
edcd94b0-0892-42c1-97eb-50037c755b2a/48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
edcd94b0-0892-42c1-97eb-50037c755b2a/49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
edcd94b0-0892-42c1-97eb-50037c755b2a/51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
edcd94b0-0892-42c1-97eb-50037c755b2a/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a9c13141-7112-494f-8e97-ba299ba0b791/1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/3,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/21,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/22,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/23,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/24,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a9c13141-7112-494f-8e97-ba299ba0b791/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/23,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/24,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/27,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/28,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/29,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/30,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/31,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/32,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50a6ffb1-8319-4ecb-b11f-40f19920ffd3/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a80cb805-bbf3-453a-96a2-57fe74b2cc0c/17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
a80cb805-bbf3-453a-96a2-57fe74b2cc0c/18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
a80cb805-bbf3-453a-96a2-57fe74b2cc0c/19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
a80cb805-bbf3-453a-96a2-57fe74b2cc0c/28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
a80cb805-bbf3-453a-96a2-57fe74b2cc0c/48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
a80cb805-bbf3-453a-96a2-57fe74b2cc0c/49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
a80cb805-bbf3-453a-96a2-57fe74b2cc0c/50,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
a80cb805-bbf3-453a-96a2-57fe74b2cc0c/52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
a80cb805-bbf3-453a-96a2-57fe74b2cc0c/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d719cba5-61e5-4a00-afe5-6ab48e970a09/1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d719cba5-61e5-4a00-afe5-6ab48e970a09/3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d719cba5-61e5-4a00-afe5-6ab48e970a09/22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d719cba5-61e5-4a00-afe5-6ab48e970a09/7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b145412a-1740-4276-be52-6a6258479b31/1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/53,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/54,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/56,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/57,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b145412a-1740-4276-be52-6a6258479b31/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
da43b00b-2304-460b-bc59-b9fc9299977a/1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/22,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/37,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
da43b00b-2304-460b-bc59-b9fc9299977a/9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c95cc40e-cd36-481f-90bf-2634ab739c79/4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c95cc40e-cd36-481f-90bf-2634ab739c79/5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c95cc40e-cd36-481f-90bf-2634ab739c79/6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c95cc40e-cd36-481f-90bf-2634ab739c79/8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c95cc40e-cd36-481f-90bf-2634ab739c79/12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c95cc40e-cd36-481f-90bf-2634ab739c79/18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
c95cc40e-cd36-481f-90bf-2634ab739c79/20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
c95cc40e-cd36-481f-90bf-2634ab739c79/9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d7f0621a-9a24-4f73-adb3-607b2eb9d04c/1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d7f0621a-9a24-4f73-adb3-607b2eb9d04c/8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d7f0621a-9a24-4f73-adb3-607b2eb9d04c/9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d7f0621a-9a24-4f73-adb3-607b2eb9d04c/10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d7f0621a-9a24-4f73-adb3-607b2eb9d04c/11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d7f0621a-9a24-4f73-adb3-607b2eb9d04c/28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d7f0621a-9a24-4f73-adb3-607b2eb9d04c/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b66e1109-0281-43b8-b66b-d89700a8e622/13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b66e1109-0281-43b8-b66b-d89700a8e622/15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b66e1109-0281-43b8-b66b-d89700a8e622/16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b66e1109-0281-43b8-b66b-d89700a8e622/18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b66e1109-0281-43b8-b66b-d89700a8e622/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
